FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
F6152	I_26141_S_26605	0.05867826	-0.04334597	0.02795292	0.005562491	0.008715784	0.04994679	0.002648217	0.01335977	0.002105835	-0.0002452262
F6153	I_26142_S_26606	0.0592478	0.02461313	0.03219044	0.006287792	-0.01243822	0.04917122	-0.004656107	0.02804773	-0.01860519	0.01482086
F6154	I_26144_S_26608	-0.002107504	0.269469	0.002982282	-0.0568782	-0.04262651	0.05485339	0.0005781317	0.03716241	-0.02429876	0.008735727
F6155	I_26146_S_26610	0.1347115	-0.171901	0.07517149	0.02110079	0.006441387	0.04247979	-0.002095224	0.001101656	0.02452553	0.02495415
F6156	I_26147_S_26611	0.1035648	-0.06819091	0.05019918	0.01476856	-0.005763036	0.05425925	0.006632265	0.01522955	0.007745395	-0.006542706
F6157	I_26150_S_26614	0.2055509	-0.3084861	0.07579353	0.0432273	0.008070227	0.05301551	0.004461204	-0.00332317	-0.01120168	-0.04981143
F6158	I_26154_S_26618	0.1086553	-0.09697722	0.04869367	0.01024878	-0.0006035752	0.05128628	0.001511497	0.008453233	-0.01615445	-0.01557858
F6159	I_26157_S_26621	0.1051536	-0.09889159	0.05287021	0.02111015	0.0003826247	0.03293589	-0.001655387	0.002041843	-0.0145104	-0.01718832
F6160	I_26160_S_26624	0.08895543	-0.02277372	0.04591581	0.007685881	-0.005956138	0.05317027	0.004534054	0.01622698	-0.004596146	-4.214507e-05
F6161	I_26165_S_26629	0.03177093	-0.03241561	0.03338783	0.01758756	0.0179592	0.03514339	-0.000153984	0.01233839	0.004495354	-0.01216025
F6162	I_26166_S_26630	0.06531971	-0.02436767	0.04610233	0.0009753517	-0.009602089	0.05219417	0.006079233	0.01740646	0.002389737	-0.00234585
F6163	I_26167_S_26631	0.1156864	-0.114386	0.04854747	0.01630159	0.002019187	0.04522534	0.0108319	0.01765527	0.002266335	-0.01148752
F6164	I_26168_S_26632	0.1054365	-0.129179	0.05613548	0.032926	0.02070237	0.05622009	-0.003846014	0.005780454	0.001504382	0.002044993
F6165	I_26169_S_26633	0.2006975	-0.2906575	0.08171669	0.03905674	0.007957012	0.03846866	-0.0005836198	-0.01101449	0.01282377	-0.03285336
F6166	I_26194_S_26658	0.1421172	-0.1697199	0.07227496	0.02764646	0.007243478	0.04769707	-0.0004761244	0.01091157	0.008902335	-0.003348651
F6167	I_26195_S_26659	0.1831838	-0.2523337	0.06267468	0.04847936	0.009159299	0.04790676	-0.01585571	0.000354302	-0.005921511	-0.0019949
F6168	I_26196_S_26660	0.09654153	-0.06601607	0.04344116	0.02209513	-0.004227091	0.04974516	0.00575743	0.008798395	0.0170468	0.005698133
F6169	I_26200_S_26664	0.1065609	-0.08664071	0.06144948	0.006866182	0.001067264	0.05751057	0.00605714	0.00900833	-0.003093246	-0.009454041
F6170	I_26203_S_26667	0.1315726	-0.1177436	0.04910963	0.01692279	-0.005422985	0.06397843	0.01126562	0.009466678	0.004066391	0.01311942
F6171	I_26206_S_26670	0.1380054	-0.1723949	0.06659998	0.0274153	0.003758233	0.05315644	0.007429102	0.01047077	0.01949238	-0.00795555
F6172	I_26208_S_26672	0.09576832	-0.09214517	0.04743892	0.01276656	-0.001014236	0.0512373	-0.008317957	0.01942225	0.007658576	5.903109e-06
F6173	I_26210_S_26674	0.06024843	-0.02013148	0.004130744	0.007791887	0.01054182	0.04101091	-0.0002709741	0.01441974	0.009099795	-0.01627458
F6174	I_26216_S_26680	0.1380477	-0.2026856	0.05700133	0.03268407	0.00762854	0.04760479	0.005514974	-0.004002025	-0.003013681	-0.03224161
F6175	I_26220_S_26684	0.1089262	-0.06405892	0.05153361	0.01565602	-0.003872084	0.05171446	0.006178708	0.009465951	0.00474161	-0.0004564286
F6176	I_26222_S_26686	0.09896045	-0.1030833	0.04854339	-0.001283609	0.005562061	-0.01427734	-0.01070754	-0.01142418	-0.03852631	-0.01989679
F6177	I_26223_S_26687	0.1161387	-0.1452151	0.06267298	0.03130876	0.001611181	0.0384798	0.0002984957	0.01183736	0.009041399	-0.01409827
F6178	I_26224_S_26688	0.1441681	-0.1425342	0.06786501	0.02175403	-0.02392011	0.04863235	-0.005069348	0.01080527	0.003468032	-0.01409032
F6179	I_26225_S_26689	0.1271723	-0.1331467	0.05061028	0.01259961	-0.004412124	0.04043656	0.00400786	0.0004744671	-0.002399846	-0.02540397
F6180	I_26226_S_26690	0.1734074	-0.2231639	0.06309023	0.03894639	0.009818009	0.05952034	0.009103294	0.008897539	0.003454093	-0.01237795
F6181	I_26228_S_26692	0.1399849	-0.1746129	0.07266107	0.01317057	0.01153622	0.03052165	0.004022916	0.005381083	0.01268067	-0.01605771
F6182	I_26229_S_26693	0.09535262	-0.0496673	0.03676788	0.01575215	-0.01638077	0.05877302	-0.004248076	0.01608786	-0.007782392	0.004611547
F6183	I_26231_S_26695	0.08326013	-0.05264271	0.03670083	0.0165877	-0.003802798	0.03743232	-0.0003194958	0.03030513	-0.02065592	-0.00149145
F6184	I_26235_S_26699	0.1033622	-0.06905198	0.04207563	0.009920872	-0.006335778	0.04774549	-0.00667821	0.01428059	0.0007741273	-0.003042737
F6185	I_26237_S_26701	0.1386379	-0.1394997	0.06137537	0.01612083	-0.003888599	0.05481022	-0.0009508505	0.004410529	0.01287056	-0.02080651
F6186	I_26238_S_26702	0.1095451	-0.1088265	0.05140092	0.015856	0.00812554	0.05053033	-0.002213424	0.01578036	-0.004856498	-0.02087318
F6187	I_26239_S_26703	0.103075	-0.07231604	0.04952643	0.01604697	0.003425412	0.0342244	-0.006383786	0.01992175	0.003613619	-0.004451205
F6188	I_26241_S_26705	0.1165855	-0.09700483	0.05324539	0.01142022	-0.01060496	0.0507036	0.003097851	0.009408415	0.004004371	-0.01259749
F6189	I_26244_S_26708	0.1533995	-0.2141179	0.07330693	0.05081787	0.01118523	0.0567027	0.005161871	0.001955236	0.01110095	-0.01443695
F6190	I_26246_S_26710	0.1909736	-0.2823396	0.08453513	0.04892232	0.01228527	0.04356517	-0.006549763	-0.01093188	-0.001775269	-0.02499523
F6191	I_26247_S_26711	0.209195	-0.2958371	0.08516411	0.04925804	0.01422915	0.0444554	-0.01185261	-0.02252515	-0.009321493	-0.03503688
F6192	I_26248_S_26712	0.1176958	-0.06313677	0.05062156	0.01928423	-0.0103162	0.06725724	-0.009307437	0.02169608	0.006150752	-0.00944631
F6193	I_26250_S_26714	0.1942797	-0.2540556	0.0836291	0.04330071	-0.002405331	0.04932873	0.0008070534	-0.001753233	-0.006719208	-0.03411036
F6194	I_26251_S_26715	0.124413	-0.1682122	0.06663652	0.03493471	0.01401156	0.04429452	0.001236509	0.01601536	0.01113956	-0.006405756
F6195	I_26254_S_26718	0.12268	-0.0951693	0.04262565	0.008577072	-0.009344993	0.0534337	0.002196337	0.005522072	-0.007789195	0.005988328
F6196	I_26255_S_26719	0.07558111	-0.01086538	0.03209372	-0.009445373	-0.01052497	0.04904611	-0.008050871	0.01553771	-0.003619008	-0.01170686
F6197	I_26256_S_26720	0.1468426	-0.1879111	0.06497094	0.02330269	0.01410887	0.05170018	0.001877082	0.00329879	-0.006674375	-0.004214604
F6198	I_26257_S_26721	0.1355826	-0.1816309	0.06869373	0.03202796	0.006627143	0.05039261	-0.002099579	0.01294168	0.006154868	-0.01129027
F6199	I_26258_S_26722	0.07679403	-0.03296052	0.04606875	0.004953038	-0.0003608854	0.05083869	-0.002308228	0.0156786	-0.0001524288	-0.0002438076
F6200	I_26259_S_26723	0.150792	-0.2038086	0.065911	0.02556499	0.008983849	0.05969185	-0.0002924517	0.006877968	-0.008810072	-0.02035675
F6201	I_26260_S_26724	0.1476838	-0.2025056	0.07563482	0.02130663	0.009991372	0.03843849	0.001013573	0.0001966284	-0.006848476	-0.01377813
F6202	I_26261_S_26725	0.1758166	-0.2239495	0.07994027	0.01994578	-0.001929748	0.04247191	0.003125981	0.00249501	0.003851865	-0.01576582
F6203	I_26262_S_26726	0.08024348	0.006294576	0.04192954	-0.002478099	-0.03415268	0.04505337	0.0008651895	0.01736473	0.0008144417	0.01786029
F6204	I_26263_S_26727	0.04969659	-0.151052	-0.2633663	0.006005622	0.05843255	0.01415093	-0.0155106	-0.05692431	-0.02439165	0.01032152
F6205	I_26264_S_26728	0.1574417	-0.2183418	0.07603466	0.02762338	-4.44406e-06	0.05075389	0.001849442	0.01468848	0.00710499	-0.006632341
F6206	I_26265_S_26729	0.09529785	-0.06016698	0.0456272	0.001167353	-0.003275	0.06081827	0.001742047	0.02690781	-0.004672728	0.004867022
F6207	I_26266_S_26730	0.07110872	-0.03819452	0.04859231	0.001543019	0.001718532	0.02997159	0.01141424	0.02177011	0.0008547988	0.001477834
F6208	I_26267_S_26731	0.07735837	-0.05919304	0.04570676	0.006663644	0.006011314	0.02436777	0.001377976	0.01287856	-0.006602146	-0.01539458
F6209	I_26268_S_26732	0.08380706	-0.05394298	0.02500426	0.01051252	-0.006573158	0.0403431	0.006677784	0.0008407813	-0.006487792	-0.003823296
F6210	I_26270_S_26734	0.06087487	0.05467993	0.03570425	-0.01314012	-0.02825602	0.03850234	-0.008216324	0.03951118	-0.00375824	0.008734862
F6211	I_26271_S_26735	0.0707012	-0.02971743	0.0391099	0.007133156	-0.006863568	0.05044819	0.00195481	0.01861754	-0.009953046	-0.01293837
F6212	I_26272_S_26736	0.1312706	-0.1860266	0.07806355	0.02004639	0.01146986	0.04718484	-0.009297724	0.009701449	-0.01216462	-0.022333
F6213	I_26274_S_26738	0.2020858	-0.2590726	0.07595578	0.03785766	0.005715888	0.05071764	-0.006652978	-0.00693674	0.01739641	-0.004003133
F6214	I_26281_S_27193	0.1424234	-0.1948564	0.06970062	0.0279512	-0.002218546	0.04755167	-0.009540766	0.02102383	0.01113287	-0.01320811
F6215	I_26284_S_27166	0.1042233	-0.07643083	0.04307927	0.007731433	-0.003172977	0.04906537	0.003981718	0.01434137	0.007408603	-0.01337891
F6216	I_26285_S_27163	0.05732659	0.03230715	0.02094772	-0.007303182	-0.008828541	0.04883581	-0.01135254	0.01982788	-0.01104604	-0.009140379
F6217	I_26286_S_27194	0.1388614	-0.1790805	0.06604993	0.03296	0.007567521	0.06194116	-0.00704256	0.01252419	0.004323988	-0.01317462
F6218	I_26287_S_27164	0.04981216	0.04936135	0.03423333	-0.0006228795	-0.01847329	0.0568721	-0.008270432	0.02268826	0.01694634	0.002168026
F6219	I_26288_S_27184	0.09848144	-0.08678421	0.05598044	0.01361573	-0.004271189	0.03753982	-0.01190662	0.005643743	0.0007149467	-0.008184664
F6220	I_26289_S_27165	0.1932288	-0.2760976	0.07388812	0.04275513	-0.002860567	0.05917459	-0.001705423	0.0006534768	-0.001594216	0.004522082
F6221	I_26293_S_27183	0.1012734	-0.09385528	0.04310209	0.02689749	-0.006244992	0.04444116	-0.006952295	0.002995409	0.01560588	-0.001807163
F6222	I_26294_S_27167	0.1141368	-0.1198294	0.05287304	0.02328637	0.00196873	0.06278662	0.01540021	0.0161003	0.001635222	-0.0232041
F6223	I_26299_S_27182	0.02700368	0.07409758	0.02691564	-0.0144026	-0.009204807	0.03513204	0.005093261	0.03258129	-0.01031594	-0.003992448
F6224	I_26300_S_27162	0.06740227	-0.02756867	0.03288489	0.001239119	0.003877333	0.04904718	0.008694595	0.02185742	-0.005557691	-0.002111527
F6225	I_26306_S_27181	0.1910926	-0.2394245	0.08260707	0.03658086	-0.005716532	0.04144661	0.0041499	-0.006412293	0.006110018	-0.02373348
F6226	I_26307_S_27180	0.05796267	-0.03849981	0.04488631	0.02260866	0.007117139	0.04505827	0.01358312	0.02050861	0.0100139	-0.01006206
F6227	I_26308_S_27177	0.1091345	-0.06846332	0.04421349	0.008058749	0.0008043886	0.04840257	-0.005175553	0.02315714	-0.00989783	0.005229613
F6228	I_26314_S_27192	0.1578719	-0.2185489	0.07143407	0.02698901	0.007255136	0.04629165	-0.006005965	0.003752496	0.01311549	0.005757775
F6229	I_26315_S_27161	0.09481423	-0.1116319	0.06055058	0.01852052	-3.152571e-05	0.05981252	-0.005480707	0.03059581	0.01630487	0.002874944
F6230	I_26317_S_27179	0.1002463	-0.1413492	0.05103491	0.02359138	0.003667047	0.05294287	0.00170232	0.01164834	0.01089881	-0.001421872
F6231	I_26318_S_27178	0.01008999	-0.04149057	0.005186619	-0.003165344	0.03641472	0.0257899	-0.01619885	0.01715715	-0.005074909	0.003971665
F6232	I_26329_S_27191	0.01565036	0.1607079	0.01721516	-0.03740487	-0.02339898	0.04789139	0.0009511683	0.02789329	-0.0139041	0.009820942
F6233	I_26330_S_27176	0.08449162	0.005710714	0.04469597	0.01079349	-0.01154681	0.04561346	-0.009343449	0.03556746	0.0001682713	0.002164613
F6234	I_26337_S_27175	0.1054613	-0.1568154	0.05943141	0.02590561	0.01236891	0.04540385	0.003796008	0.0184712	0.01039632	0.003241267
F6235	I_26340_S_27190	0.115859	-0.09879874	0.05452865	0.009379896	-0.008674152	0.0492741	-0.002604817	0.01575126	0.007162283	-0.000232002
F6236	I_26343_S_27174	0.1267819	-0.124401	0.06009836	0.01601498	0.005678747	0.06085247	0.004597544	0.01245303	0.002715322	-0.02167136
F6237	I_26344_S_27189	0.07366298	-0.000843711	0.03558638	-0.003985214	-0.01580381	0.02943923	-0.01042023	0.01931103	0.006439295	0.001755369
F6238	I_26346_S_27160	0.1473659	-0.1767207	0.07229904	0.03579005	0.002076388	0.04085088	-0.001738214	0.01109361	0.02103444	-0.01928856
F6239	I_26349_S_27173	0.1049259	-0.06095206	0.03759616	0.01020668	-0.002161798	0.04569245	-0.0006531276	0.009903959	-0.004160458	-0.0151182
F6240	I_26354_S_27187	0.1064967	-0.08853611	0.04862063	0.01859885	-0.01825605	0.0554669	0.003778221	0.01265653	-0.004738337	-0.003445906
F6241	I_26356_S_27172	0.09536701	-0.09573591	0.06732439	0.0105524	0.0103865	0.04011177	-0.009248849	0.02389882	0.01805799	-0.008555092
F6242	I_26357_S_27171	0.08330786	0.008621602	0.03265569	-0.005794468	-0.01213115	0.04460376	0.01226018	0.02731026	0.009539059	-0.006331974
F6243	I_26358_S_27186	0.0408141	0.1157445	0.01547494	-0.008303039	-0.01576812	0.04235847	-0.0005526581	0.02608571	-0.02934744	-0.002968444
F6244	I_26360_S_27168	0.1753424	-0.2642082	0.0806185	0.05151512	0.01113632	0.0541304	-0.002817208	0.004248653	0.006128528	-0.01556984
F6245	I_26362_S_27196	0.1234859	-0.1481598	0.06710005	0.02386095	-0.009496833	0.05167407	-0.00582644	0.006064703	-0.005357084	-0.0005504595
F6246	I_26364_S_27195	0.0884506	-0.07500286	0.04940048	0.01581302	0.002347329	0.03738289	-0.003263184	0.007838291	-0.007724773	-0.009790748
F6247	I_26366_S_27170	0.1228695	-0.09122167	0.03281055	0.01611458	-0.006063934	0.04168809	0.003873775	0.01230502	0.003572223	0.006268808
F6248	I_26367_S_27185	0.1699913	-0.2220399	0.06270679	0.03323025	0.004865328	0.04051137	-0.00167161	-0.001545605	-0.007118578	-0.03918524
F6249	I_26370_S_27169	0.09158043	-0.07732103	0.04693096	0.006721313	-0.009137368	0.04834499	-0.001763226	0.01480357	0.006906879	-0.009551031
F6250	I_26484_S_27238	0.06259014	-0.005302142	0.03437366	-0.01700707	-0.007219738	0.0008015764	0.002357943	0.00560269	-0.02303032	-0.01761987
F6251	I_26485_S_27239	0.1185185	-0.2017557	0.06904615	0.02672882	0.02130494	-0.04163214	-0.003252018	-0.01835794	-0.01753418	-0.009199933
F6252	I_26486_S_27240	0.0757833	-0.01265111	0.04564451	-0.005582738	-0.01414004	0.01550725	0.001946291	-0.005991419	-0.01624466	-0.01588603
F6253	I_26487_S_27241	0.1186202	-0.1278893	0.05656098	0.007085174	0.005133712	0.0001621076	0.01505821	-0.01228786	-0.02121719	-0.01515038
F6254	I_26488_S_27242	0.1886015	-0.2470998	0.0875688	0.0189659	0.005949131	-0.01986024	-0.00499882	-0.02995346	-0.02695551	-0.0178177
F6255	I_26489_S_27243	0.1061587	-0.1455468	0.06132624	0.006087087	0.01144703	-0.008818613	-0.006020287	-0.002473372	-0.02450389	-0.02197762
F6256	I_26490_S_27244	0.195675	-0.2607847	0.0872281	0.02832557	0.0006149494	-0.02515722	0.003072032	-0.04346212	-0.01743392	-0.04163447
F6257	I_26491_S_27245	0.1759377	-0.2409532	0.07977099	0.02849734	0.006090748	-0.0114811	-0.003035269	-0.0386043	-0.03104704	-0.04399715
F6258	I_26492_S_27246	0.2023809	-0.2796925	0.09589401	0.03420605	-0.002429172	-0.02961345	-0.003768536	-0.04090941	-0.03069719	-0.04078315
F6259	I_26493_S_27247	0.09788106	-0.1074045	0.06088026	0.01486788	0.006142886	-0.01143191	0.006876671	-0.005272395	-0.01508429	-0.02680325
F6260	I_26494_S_27248	0.1500447	-0.228865	0.06382708	0.02448673	0.01342651	-0.02024309	-0.0009940317	-0.01502135	-0.02351833	-0.02379973
F6261	I_26495_S_27249	0.1460284	-0.1722542	0.07544982	0.01088724	0.003646399	-0.01706151	0.001154121	-0.02625741	-0.02648151	-0.04150182
F6262	I_26496_S_27250	0.1750337	-0.2431749	0.09123284	0.01854959	-0.000867316	-0.02568104	-0.005935215	-0.03287677	-0.02180901	-0.01761323
F6263	I_26497_S_27251	0.1648957	-0.2120219	0.08347181	0.02103337	-0.0002248915	-0.002069809	-0.001917653	-0.01249922	-0.03038058	-0.04529068
F6264	I_26498_S_27252	0.1435259	-0.1815365	0.08007281	0.01856952	0.006655222	-0.01993162	-0.001324117	-0.01619906	-0.01597034	-0.01731908
F6265	I_26507_S_27261	0.06891917	0.02057502	0.03634781	-0.01103529	-0.02460525	0.05643844	-0.005914467	0.02785048	-0.006607068	0.002715384
F6266	I_26508_S_27262	0.08931823	-0.05800524	0.04642794	0.01915045	0.004614658	0.05105278	-0.008510164	0.03112653	-0.005633064	-0.0002924201
F6267	I_26509_S_27263	0.07698387	0.001550163	0.02828471	-0.003290378	-0.005417799	0.04374006	-0.006437871	0.0102661	0.00383652	0.01721185
F6268	I_26510_S_27264	0.1122926	-0.09489933	0.05926281	0.005644999	-0.01236356	0.03066164	-0.007487482	0.01009998	-0.003617125	-0.007384721
F6269	I_26511_S_27265	0.2093321	-0.2917425	0.08517435	0.05361195	0.01261657	0.04333917	-0.01237181	-0.01291749	0.004941688	-0.02157827
F6270	I_26512_S_27266	0.1876578	-0.2439646	0.07861403	0.0460514	0.005117621	0.05657966	0.007783726	-0.009641916	0.01782209	-0.007354988
F6271	I_26513_S_27267	0.1856864	-0.2833085	0.08098678	0.05199572	0.006045568	0.05849232	-0.003432016	0.0003125422	-0.003809243	-0.04978786
F6272	I_26514_S_27268	0.1267595	-0.1237917	0.05611706	0.03220705	-0.003402373	0.05350228	-0.009519289	0.01505573	-0.005494559	-0.02358973
F6273	I_26519_S_27273	0.09509412	-0.07235972	0.04963004	0.008862731	0.001499639	0.04766964	-0.009260181	0.01088701	0.00208742	0.007395482
F6274	I_26520_S_27274	0.1876915	-0.2533692	0.06800507	0.02809052	-0.001284568	0.06169491	-0.008271517	0.01425184	0.005466446	-0.002517046
F6275	I_26529_S_27283	0.1306412	-0.1461905	0.0610936	0.01732497	0.001655495	0.05802189	0.006285566	0.0155168	0.002284327	-0.01481905
F6276	I_26530_S_27284	0.1936078	-0.2553906	0.06831885	0.05284457	0.006166222	0.05988736	-0.006712606	0.002935119	0.02238861	-0.004106617
F6277	I_26531_S_27285	0.186042	-0.2603902	0.08942081	0.03044793	0.009390274	-0.01934497	0.007631514	-0.03637492	-0.01227108	-0.01009208
F6278	I_26532_S_27286	0.1464867	-0.1748914	0.06782968	0.02499775	-0.004401518	0.06322333	0.01671671	0.00744268	0.001229964	-0.02177296
F6279	I_26533_S_27287	0.1422942	-0.1809314	0.06191796	0.01846182	0.001681597	0.04091813	0.0007275199	-0.002207378	0.009672013	-0.01729009
F6280	I_26534_S_27288	0.09674558	-0.07763872	0.050577	0.003703205	0.007624846	0.05464674	0.01211802	0.02017909	0.01208428	0.003123842
F6281	I_26535_S_27289	0.07447789	-0.0600664	0.04931638	0.007409954	0.01477404	0.04255446	-0.007916273	0.03300298	-0.001334441	-0.002972664
F6282	I_26536_S_27290	0.1233884	-0.1278606	0.07176888	0.01439741	-0.002398567	0.05094822	0.003575645	0.003530959	-0.003943093	-0.00293905
F6283	I_26537_S_27291	0.1882561	-0.2659246	0.07701449	0.03495375	0.01672894	0.04548759	0.006115898	-0.003392197	-0.006386161	-0.04966784
F6284	I_26538_S_27292	0.1525649	-0.1918073	0.0678455	0.03364495	-0.005548918	0.05972011	-0.0001112169	0.008376777	-0.0005672838	-0.02417912
F6285	I_26539_S_27293	0.08675265	-0.05044122	0.04013231	0.01115994	-0.01263834	0.04247787	-0.004812947	0.02194408	-0.001953258	-0.01320848
F6286	I_26540_S_27294	0.1984785	-0.2914249	0.08347188	0.04976683	0.01223315	0.0529614	0.0006679081	-0.002726078	0.0213669	-0.01614153
F6287	I_26541_S_27295	0.09083464	-0.0432056	0.03942518	0.005040912	-0.01175549	0.04801419	0.003333574	0.0116005	0.000894427	0.001181112
F6288	I_26542_S_27296	0.09643252	-0.1405703	0.04684346	0.02376326	0.02080815	0.004558686	0.005704039	-0.002462221	-0.01046131	-0.02807828
F6289	I_26543_S_27297	0.06075954	-0.04112046	0.03643155	0.02713429	0.004642653	0.04607628	6.508942e-05	0.02560483	0.003595179	0.02741586
F6290	I_26544_S_27298	0.07681433	-0.03647663	0.03380173	0.009810125	-0.003593425	0.03964777	-0.001515444	0.02311616	-0.001628644	-0.005618124
F6291	I_26606_S_27360	0.1547915	-0.1755128	0.06680292	0.02282715	0.003442897	0.06549901	0.0107142	0.01976352	0.002478153	-0.01095833
F6292	I_26608_S_27362	0.2024838	-0.28016	0.07828213	0.04068256	0.0001406678	0.06363236	-0.005253977	-0.003976933	0.01686741	-0.01302841
F6293	I_26610_S_27364	0.2039166	-0.2784874	0.09225558	0.02437871	-0.01662932	-0.03884563	-0.006004706	-0.02343467	-0.024274	-0.03629686
F6294	I_26611_S_27365	0.08839416	-0.07814141	0.03882646	0.02268782	-0.001164678	0.0510255	-0.01606269	0.02500729	-0.00120955	0.009247095
F6295	I_26613_S_27367	0.1682734	-0.232798	0.07567854	0.01665815	-0.003085861	-0.02578021	0.006489725	-0.02627318	-0.008587316	-0.02621186
F6296	I_26614_S_27368	0.1632032	-0.2485982	0.08538381	0.04022126	0.0173087	-0.02593136	-0.00200516	-0.02361261	-0.03706604	-0.03390019
F6297	I_26615_S_27369	0.1662112	-0.2011535	0.07045866	0.0238967	-0.003805319	0.001839199	-0.00416514	-0.01788363	-0.01588851	-0.01558839
F6298	I_26616_S_27370	0.1342992	-0.1772956	0.07438809	0.004429997	0.01185341	-0.007711295	0.003418786	-0.02767314	-0.0127877	-0.02324475
F6299	I_26617_S_27371	0.1363426	-0.1470097	0.06642626	0.00897189	-0.005337517	-0.009900139	0.002178995	-0.02343257	-0.02551108	-0.03042989
F6300	I_26618_S_27372	0.1238898	-0.144224	0.05828854	0.007657402	-0.0003213765	-0.001688491	-0.007201948	-0.008715334	-0.02767861	-0.001095739
F6301	I_26619_S_27373	0.2053677	-0.2793822	0.08335402	0.02803207	0.008930679	-0.03553531	-0.004747235	-0.04881139	-0.02110752	-0.0435372
F6302	I_26620_S_27374	0.09628549	-0.05380543	0.05798801	-0.003901547	-0.01102378	-0.003289277	0.002437861	-0.007176156	-0.01114871	-0.02556702
F6303	I_26621_S_27375	0.0351212	0.05064821	0.0311207	-0.01939377	-0.007211965	0.04589475	-0.003788332	0.01118428	-0.006416478	0.003897468
F6304	I_26622_S_27376	0.173577	-0.2741391	0.07452913	0.04103462	0.01186229	-0.02677077	0.01003547	-0.04699238	-0.03633567	-0.03412832
F6305	I_26623_S_27377	0.1684481	-0.2458396	0.07961257	0.04068192	0.0006681917	0.04236681	-0.005369813	-2.493455e-06	0.008180412	-0.01575826
F6306	I_26628_S_27382	0.07755893	-0.0464982	0.04528525	0.006382637	-0.005167094	0.04135789	-0.003654678	0.01897852	-0.004783086	-0.001994385
